id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
42826493;The Art Gate - Lisboa, Suite Duplex Superior;338456916;The Art Gate;Lisboa;Santa Maria Maior;3.871.332;-914.206;Private room;190;1;0;;;4;342;0;Exempt
42826513;The Art Gate - Lisboa, Master Suite;338456916;The Art Gate;Lisboa;Santa Maria Maior;387.113;-914.162;Private room;220;1;0;;;4;342;0;Exempt
42827835;Estúdio Triplo no centro da Parede;97963018;Ricardo;Cascais;Carcavelos e Parede;3.868.848;-93.535;Entire home/apt;114;1;6;13.09.2021;Jan 15;6;343;6;69619/AL
42830972;Casa Jorgina;1659960;Daniel;Lourinh;Lourinh e Atalaia;3.926.784;-93.332;Entire home/apt;92;3;0;;;38;338;0;99866/AL
42832805;Estúdio no centro da Parede com piscina;97963018;Ricardo;Cascais;Carcavelos e Parede;3.868.833;-935.414;Entire home/apt;62;1;73;25.11.2021;16.47;6;142;73;69948/AL
42833119;S. Bento Family Flat with Balcony;3953109;Feels Like Home;Lisboa;Misericrdia;387.105;-914.988;Entire home/apt;95;1;15;15.11.2021;Feb 90;281;300;15;101665/AL
42848445;Casa Fernanda Beachview;1659960;Daniel;Lourinh;Lourinh e Atalaia;3.926.593;-933.471;Entire home/apt;92;7;0;;;38;0;0;98546/AL
42851201;Minimalist Living ✧ Studio;61033404;Carly;Lisboa;Santo Antnio;3.872.102;-915.245;Entire home/apt;95;3;18;08.12.2021;Jan 22;25;360;16;102561/AL
42852849;Welcome home :);93283117;Danilo;Lisboa;Benfica;3.875.693;-919.941;Private room;23;3;4;17.10.2021;0.23;2;359;2;Exempt
42854363;Modern Fairytale Suite ✵;61033404;Carly;Lisboa;Santo Antnio;3.872.104;-915.251;Entire home/apt;86;2;13;30.10.2021;0.84;25;353;11;94098/AL
42855293;Rooftop Apartment;341257087;Jorge;Oeiras;Algs, Linda-a-Velha e Cruz Quebrada-Dafundo;3.870.601;-922.688;Entire home/apt;100;7;3;01.10.2021;0.22;1;311;2;96060/AL
42856471;Villa S. Lourenço-by ACasaDasViagens:Piscina,Praia;170772126;Holidays In Ericeira;Mafra;Encarnao;3.901.387;-94.201;Entire home/apt;343;1;3;12.09.2021;0.15;28;0;2;108450/AL
42860634;Sintra's Space to Enjoy;341206097;Kenia;Sintra;Algueiro-Mem Martins;3.879.442;-932.686;Private room;25;7;0;;;1;365;0;Exempt
42871284;Historical Apartment Santos IV;276790726;Juan;Lisboa;Estrela;3.870.752;-915.879;Entire home/apt;123;2;5;19.11.2021;0.35;5;283;3;39843/AL
42871320;Vale de Lourinhã - Casas de Campo - Estúdio;137453801;Aldeamento;Lourinh;Lourinh e Atalaia;392.366;-931.944;Entire home/apt;63;2;2;25.10.2020;0.10;13;360;0;7860
42874313;Vale de Lourinhã - Casas de Campo - Estúdio;137453801;Aldeamento;Lourinh;Lourinh e Atalaia;3.923.663;-931.863;Entire home/apt;63;2;0;;;13;360;0;7860
42875064;Vale de Lourinhã - Casas de Campo - T0;137453801;Aldeamento;Lourinh;Lourinh e Atalaia;3.923.495;-932.087;Entire home/apt;85;2;0;;;13;360;0;7860
42878898;Vale de Lourinhã - Casas de Campo - T0;137453801;Aldeamento;Lourinh;Lourinh e Atalaia;3.923.465;-932.016;Entire home/apt;85;2;1;23.11.2020;0.08;13;360;0;7860
42879117;Vale de Lourinhã - Casas de Campo - T0;137453801;Aldeamento;Lourinh;Lourinh e Atalaia;3.923.636;-9.319;Entire home/apt;85;2;0;;;13;360;0;7860
42879825;Vale de Lourinhã - Casas de Campo - T2;137453801;Aldeamento;Lourinh;Lourinh e Atalaia;3.923.671;-93.208;Entire home/apt;120;2;0;;;13;360;0;7860
42880712;Mee(h)r-Genuss-Surf-Relax-Atelier;41809736;Silke;Cascais;Carcavelos e Parede;3.868.708;-935.019;Entire home/apt;90;5;0;;;2;89;0;Exempt
42884290;Sunny apartment near downtown;47385669;Marta;Lisboa;Santo Antnio;3.872.754;-914.489;Entire home/apt;55;2;1;27.08.2021;0.29;2;166;1;60396/AL
42889476;Quarto Individual com pequeno-almoço incluído!;338468010;Comp. Inv. Hot.Presidente, Lda;Lisboa;Santo Antnio;3.872.285;-914.859;Private room;91;1;0;;;3;365;0;2890
42889527;Quarto Duplo/ Twin;338468010;Comp. Inv. Hot.Presidente, Lda;Lisboa;Santo Antnio;3.872.281;-914.672;Private room;104;1;0;;;3;365;0;2890
42889558;Oferta Romântica!;338468010;Comp. Inv. Hot.Presidente, Lda;Lisboa;Santo Antnio;3.872.243;-914.818;Private room;141;1;0;;;3;365;0;2890
42892128;CentraLis ♡ Rie;10090405;Liliya;Lisboa;Santo Antnio;3.871.997;-914.385;Private room;20;10;0;;;1;254;0;Exempt
42894374;beach-summer village St.B 4;341553834;Beach-Summer;Lourinh;Santa Brbara;3.921.258;-932.162;Entire home/apt;695;2;0;;;3;362;0;102006/lnh
42934191;House with 3 bedrooms in Atalaia, with shared pool, enclosed garden and WiFi - 3 km from the beach;11511696;Loic, Estelle & Co;Lourinh;Lourinh e Atalaia;39.236.004;-9.317.025;Entire home/apt;204;1;1;28.06.2020;0.06;1;364;0;103580/AL
42937426;Aloysia Apartment, Mouraria, Lisbon !New!;22192546;Madalena;Lisboa;Santa Maria Maior;3.871.703;-913.503;Entire home/apt;69;2;0;;;57;278;0;105178/AL
42937978;Nigrum Apartment, Santos, Lisbon !New!;22192546;Madalena;Lisboa;Estrela;3.870.479;-91.688;Entire home/apt;98;2;2;03.10.2021;0.13;57;267;1;108219/AL
42945151;Brand new 2-bedroom in Estrela (Short/Mid stays);414255649;Athena Lisbon;Lisboa;Estrela;3.871.021;-915.869;Entire home/apt;118;2;0;;;4;6;0;106733/AL
42947162;Apartment City Deluxe I;299512603;Raphaela;Lisboa;Arroios;3.872.105;-913.518;Entire home/apt;250;2;0;;;4;16;0;86609/AL
42958638;Sea View 4 Bed Dorm Room;63131336;Rapture;Mafra;Carvoeira;3.894.372;-941.109;Shared room;54;1;1;30.05.2021;0.15;6;0;1;4522/AL
42959847;8 Bed Dorm Room with Balcony and Sea View;63131336;Rapture;Mafra;Carvoeira;3.894.332;-941.137;Shared room;46;1;1;04.04.2021;0.12;6;0;1;4522/AL
42960441;Vitorino's countryside house I;169324278;Luis;Sintra;Colares;3.878.614;-944.856;Entire home/apt;71;3;30;03.12.2021;Jan 54;4;309;21;58789/AL
42961481;The Hermitage Lisbon Apartmen by The Getaway Collection;166747528;The Getaway Collection;Lisboa;Avenidas Novas;3.873.306;-915.564;Entire home/apt;168;1;0;;;12;0;0;104360/AL
42961510;Private Room in Beautiful Valley View Apartment;63131336;Rapture;Mafra;Carvoeira;3.894.297;-941.303;Private room;144;1;0;;;6;253;0;4522/AL
42961701;Private Room with Sea View;63131336;Rapture;Mafra;Carvoeira;3.894.193;-941.243;Private room;144;1;1;07.08.2021;0.24;6;238;1;4522/AL
42962253;Vitorino's countryside house II;169324278;Luis;Sintra;Colares;387.865;-944.908;Entire home/apt;73;3;25;23.11.2021;Jan 24;4;310;16;58789/AL
42968845;Cosy and quiet room in Bairro Alto;29676067;Lookout Lisbon!;Lisboa;Misericrdia;387.153;-914.397;Private room;40;1;2;19.08.2021;0.48;10;0;2;4494/AL
42969616;Private Room with Balcony in Sea View Apartment;63131336;Rapture;Mafra;Carvoeira;389.437;-941.072;Private room;144;1;0;;;6;238;0;4522/AL
42969788;Private Room with Balcony in Valley View Apartment;63131336;Rapture;Mafra;Carvoeira;3.894.312;-941.225;Private room;144;1;0;;;6;253;0;4522/AL
42972142;Bonito e Magnifico Iate para 4 Pessoas;288595730;Paulo;Lisboa;Parque das Naes;3.875.318;-909.259;Entire home/apt;150;1;1;09.08.2020;0.06;1;363;0;60856/2020
42972656;LE MONDE NE SUFFIT PAS;130927527;Dominique;Alenquer;Vila Verde dos Francos;3.916.146;-911.228;Private room;50;1;1;26.07.2020;0.06;7;345;0;CAE : 55204-OUTROS LOCAIS DE ALOJAMENTO
42978399;HOME4U - Mouraria Typical Neighborhood;34750059;Fausto;Lisboa;Santa Maria Maior;387.164;-913.353;Entire home/apt;39;3;5;01.11.2020;0.33;2;300;0;Exempt
42981713;Apartamento de Luxo 4 quartos Lisboa;297539716;Andre;Lisboa;So Domingos de Benfica;387.468;-91.661;Entire home/apt;350;7;0;;;1;26;0;78085/AL
42985181;Sardine House. Stylish 1 bdr apartment with airco;11786589;Nuno;Lisboa;Arroios;3.872.252;-913.905;Entire home/apt;77;4;5;05.11.2021;0.37;2;271;4;97668/AL
42995600;OnJ S. Lázaro 1 Bedroom Apartment;107564567;OnJ;Lisboa;Santa Maria Maior;38.719.276;-9.136.786;Private room;156;1;0;;;6;364;0;406/UT/2017
42995614;OnJ S. Lazaro One-bedroom NB;107564567;OnJ;Lisboa;Santa Maria Maior;38.719.276;-9.136.786;Entire home/apt;156;1;0;;;6;351;0;406/UT/2017
43006497;Restauradores Bright Flat;3953109;Feels Like Home;Lisboa;Santa Maria Maior;3.871.571;-914.063;Entire home/apt;131;1;12;14.11.2021;Jan 91;281;339;12;102127/AL
43007370;House with 2 bedrooms in Atalaia, with shared pool, enclosed garden and WiFi - 3 km from the beach;142948339;Loic, Estelle & Co;Lourinh;Lourinh e Atalaia;39.235.985;-9.316.988;Entire home/apt;122;1;0;;;1;364;0;103580/AL
43017435;Ajuda Modern Apartment;3953109;Feels Like Home;Lisboa;Ajuda;3.870.511;-920.071;Entire home/apt;67;1;12;21.11.2021;Mrz 50;281;312;12;102562/AL
43031525;Typical Portuguese Apartment in São Bento;108689893;José Roberto;Lisboa;Santo Antnio;3.871.654;-915.489;Entire home/apt;129;2;0;;;1;126;0;109014/AL
43041270;Lisbon City Apartments & Suites  - Apartment for 3;41794249;Grupo;Lisboa;Arroios;3.872.409;-913.535;Entire home/apt;45;2;5;18.10.2021;0.42;1;250;5;35156/AL
43043140;Ericeira center - double room w/ private bathroom;3927407;Bruno;Mafra;Ericeira;3.896.506;-941.461;Private room;20;5;0;;;4;0;0;8875/AL
43043283;Ericeira center - triple room w/ private bathroom;3927407;Bruno;Mafra;Ericeira;3.896.411;-941.513;Private room;24;5;0;;;4;0;0;8875/AL
43043488;Ericeira center - quad room w/ private bathroom;3927407;Bruno;Mafra;Ericeira;3.896.366;-941.414;Private room;27;5;0;;;4;0;0;8875/AL
43050607;Rosa dos ventos- Retiro no coração de Belém;28488010;Ana;Lisboa;Belm;3.870.532;-920.307;Entire home/apt;39;2;27;21.11.2021;Jan 38;4;240;20;95732/AL
43052546;Nice APartment in Campolide lisbon;187537799;Vanessa;Lisboa;Campolide;3.872.467;-916.893;Entire home/apt;39;3;1;18.04.2020;0.05;1;0;0;84206/AL
43060656;N&N. Hóspede;307638833;N&N House Hospedagem;Lisboa;Arroios;3.873.294;-913.529;Shared room;19;1;7;29.11.2021;0.43;4;311;5;Exempt
43068550;Apartment in Alfama.private terrace. river view!;342826663;Sofia;Lisboa;Santa Maria Maior;3.871.293;-912.629;Entire home/apt;94;2;33;14.11.2021;Jan 77;1;327;29;19128/AL
43085396;Casa Amarela Belém;25690714;Vasco;Lisboa;Belm;3.869.653;-921.491;Entire home/apt;250;7;0;;;6;343;0;14057/AL
43090396;Charming apartment 5min away from the beach;11245364;Nicolas;Cascais;Cascais e Estoril;3.870.396;-938.795;Entire home/apt;79;2;9;20.05.2021;0.55;1;252;1;110643/AL
43093750;Bedroom in House with terrace in Príncipe Real;546839;Paula & João;Lisboa;Santo Antnio;3.871.663;-915.475;Private room;50;90;0;;;11;0;0;21354/AL
43094339;Bcool@Lapa - charming ground floor apartment;30424774;Tânia;Lisboa;Estrela;3.870.994;-916.112;Entire home/apt;90;7;0;;;7;252;0;109218/AL
43095149;Bcool@Lapa - Enjoying Lisbon's light;30424774;Tânia;Lisboa;Estrela;387.082;-916.036;Entire home/apt;100;5;0;;;7;301;0;109400/AL
43095449;Family holidays in Praia das Maçãs;329551164;Luisa;Sintra;Colares;3.881.969;-946.407;Private room;64;1;4;30.10.2021;01. Feb;3;364;4;101301/AL
43095767;Private Bedroom in the heart of Lisbon e/2patios;546839;Paula & João;Lisboa;Arroios;3.871.783;-913.877;Private room;25;7;0;;;11;79;0;21354/AL
43100576;Friends & family time on Sintra's coastline;329551164;Luisa;Sintra;Colares;3.881.973;-946.575;Private room;105;1;2;30.08.2021;0.13;3;365;1;101301/ AL
43100710;Farmhouse apartments with pool between the sea and the mountains of Sintra;340211332;José;Sintra;So Joo das Lampas e Terrugem;3.886.518;-943.112;Entire home/apt;90;3;0;;;1;0;0;106410/AL
43101017;Bafureira Cascais Apartment;106937197;Vasco;Cascais;Carcavelos e Parede;386.934;-936.674;Entire home/apt;180;4;3;12.09.2021;0.17;25;348;2;107933/AL
43102617;Cozy 1 Bedroom Apartment With Patio;68131607;Guilherme;Lisboa;Campo de Ourique;3.871.692;-916.931;Entire home/apt;60;2;23;02.12.2021;Jan 15;2;339;13;108494
43108649;Casa Saloia Ericeira - close to the beach;343116402;Lúcia;Mafra;Carvoeira;3.893.397;-940.104;Entire home/apt;78;4;0;;;1;364;0;109197/AL
43121291;Sintra Vintage Oceanic Caravan - 2 to 4 guests;192342825;Carlos;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.882.192;-944.218;Private room;37;2;9;06.10.2021;0.49;12;365;4;Exempt
43122306;Chalet Townhouse;343294089;Catarina E Roberto;Cascais;Cascais e Estoril;3.870.539;-939.433;Entire home/apt;686;5;3;20.06.2021;0.45;1;329;3;32854/AL
43123115;Cosy House Quinta da Marinha;109494302;Nicolas;Cascais;Cascais e Estoril;3.870.714;-945.716;Entire home/apt;120;3;12;20.11.2021;0.75;1;145;10;101121/AL
43128535;Areias Sunset Suite;240810608;Teresa;Lourinh;Lourinh e Atalaia;3.925.894;-932.255;Private room;45;2;0;;;2;166;0;91069/AL
43129761;NEW!! Lisbon Hearth!;236478611;Marc-Alex;Lisboa;Arroios;3.872.768;-914.394;Entire home/apt;107;2;11;18.11.2021;Jan 74;1;349;11;90144/AL
43133819;Vitorino Deluxe;169324278;Luis;Sintra;Colares;3.878.956;-944.946;Entire home/apt;150;3;4;14.03.2021;0.23;4;0;1;58789/AL
43141802;Selina Secret Garden Lisbon - Unique Room;297383246;Selina;Lisboa;Misericrdia;3.871.048;-91.518;Private room;146;1;2;08.09.2021;0.12;7;317;1;23542/AL
43142102;Selina Secret Garden Lisbon-Room w/Shared Bathroom;297383246;Selina;Lisboa;Misericrdia;3.871.076;-915.104;Private room;88;1;42;01.11.2021;Feb 49;7;362;40;23542/AL
43142204;Selina Secret Garden Lisbon - Bed in Small Dorm;297383246;Selina;Lisboa;Misericrdia;3.871.069;-915.145;Shared room;30;1;6;23.10.2021;0.40;7;357;5;23542/AL
43147285;Selina Secret Garden Lisbon - Bed in Large Dorm;297383246;Selina;Lisboa;Misericrdia;3.871.092;-915.001;Shared room;26;1;30;15.11.2021;Jan 66;7;359;25;23542/AL
43153861;São Paulo Apartment;266989869;João;Lisboa;Misericrdia;3.870.851;-914.479;Entire home/apt;100;3;5;23.08.2021;0.29;1;0;3;77143/AL
43176997;Beach House Duplex - Shared Room;343803911;Filipe;Mafra;Ericeira;3.895.352;-94.146;Shared room;28;2;2;04.11.2020;0.13;4;157;0;Exempt
43186009;Ritos Charming and Relaxing House;56507433;Manel;Lisboa;Belm;3.869.694;-919.787;Entire home/apt;75;3;5;21.11.2021;Feb 42;1;314;5;109244/AL
43186222;One Dom Carlos. Modern flat in Santos neighborhood;68636532;José;Lisboa;Misericrdia;3.870.878;-915.226;Entire home/apt;80;3;0;;;1;0;0;109617/AL
43193684;VIVRE ET LAISSER MOURIR;130927527;Dominique;Alenquer;Vila Verde dos Francos;3.915.962;-911.222;Private room;48;1;0;;;7;346;0;1,465E+12
43203382;HYPER TOWN CENTRE - APPT DESIGN & COSY, AC, wi-fi;41550981;Benoit;Lisboa;Santo Antnio;3.872.167;-914.383;Entire home/apt;56;1;1;11.03.2021;0.11;8;21;1;Exempt
43205599;HYPER CENTRE VILLE / M° AVENIDA - COSY STUDIO W/AC;41550981;Benoit;Lisboa;Santo Antnio;387.202;-914.224;Entire home/apt;56;1;6;31.10.2020;0.41;8;96;0;Exempt
43205684;RENOVATED FLAT IN THE HEART OF LISBON - M° AVENIDA;41550981;Benoit;Lisboa;Santo Antnio;3.871.975;-914.303;Entire home/apt;56;1;0;;;8;0;0;Exempt
43206521;Comtesse Lisbonne Guest House;333812623;Comtesse Lisbonne;Lisboa;So Domingos de Benfica;3.874.811;-916.825;Private room;80;1;6;14.11.2021;Jan 70;28;364;6;108630/AL
43206682;Selina Ericeira - Family Room;297437603;Selina;Mafra;Ericeira;3.896.543;-941.533;Private room;129;1;0;;;8;347;0;97780
43206718;Selina Ericeira - Family Room with Shared Bathroom;297437603;Selina;Mafra;Ericeira;3.896.553;-941.385;Private room;118;1;2;20.06.2021;0.30;8;354;2;97780
43206832;Selina Ericeira - Bed in Small Dorm;297437603;Selina;Mafra;Ericeira;3.896.513;-941.506;Shared room;100;1;1;30.08.2021;0.29;8;364;1;97780
43206922;Selina Ericeira - Bed in Large Dorm;297437603;Selina;Mafra;Ericeira;3.896.379;-94.136;Shared room;21;1;49;08.12.2021;Feb 95;8;365;36;97780
43206930;Selina Ericeira - Small Room with Shared Bathroom;297437603;Selina;Mafra;Ericeira;3.896.579;-941.437;Shared room;76;1;3;15.06.2021;0.19;8;336;1;97780
43211296;HYPER CITY CENTRE- RENOVATED FLAT, MATELA LUXE, AC;41550981;Benoit;Lisboa;Santo Antnio;3.871.997;-914.231;Entire home/apt;56;1;0;;;8;22;0;Exempt
43211385;AV DA LIBERDADE, DESIGN FLAT, LUXURIOUS MATELA, AR;41550981;Benoit;Lisboa;Santo Antnio;3.872.167;-914.246;Entire home/apt;50;1;2;13.10.2020;0.13;8;2;0;Exempt
43212069;NEAR AVENIDA DA LIBERDADE - APPT 2 BEDROOMS - W/AC;41550981;Benoit;Lisboa;Santo Antnio;3.872.005;-914.266;Entire home/apt;77;1;1;02.01.2021;0.09;8;0;1;Exempt
43212288;HYPER CENTRE- LOFT ON ROOFS OF LISBON, TAGE VIEW;41550981;Benoit;Lisboa;Santo Antnio;3.872.032;-914.434;Entire home/apt;66;1;0;;;8;65;0;Exempt
43213601;Bedroom in a beautiful artists home in Alcântara;205026353;Ella;Lisboa;Alcntara;3.870.951;-917.705;Private room;44;1;6;27.11.2021;Mrz 16;2;354;6;55201
43213773;studio das portelinhas;239143148;Sabra;Torres Vedras;Ventosa;3.905.683;-935.084;Private room;25;1;20;29.09.2021;01. Mai;2;223;15;91538
43236103;Sunny balconied apartment in Estrela Gardens, Lapa;23368517;Ali;Lisboa;Estrela;3.871.473;-91.578;Entire home/apt;120;5;5;26.09.2021;0.31;1;58;4;95730/AL
43237641;Apartamento no Centro de Sintra;344297321;Carla & João;Sintra;S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim;3.879.558;-939.128;Entire home/apt;53;2;23;05.10.2021;Jan 25;1;357;15;18226/AL
43264549;Private room Ey Lisbon  ll;311364147;Daniela;Lisboa;Santo Antnio;38.726.448;-9.147.266;Private room;40;1;3;12.09.2021;0.89;9;344;3;45342
43264721;Downtown Cozy Apartment;344492697;Robert;Lisboa;Santa Maria Maior;3.871.238;-913.602;Entire home/apt;58;2;23;19.11.2021;Jan 31;2;303;16;13861/AL
43265189;Baxia-Chiado apartment with incredible view;344492697;Robert;Lisboa;Santa Maria Maior;3.870.985;-913.495;Entire home/apt;83;2;21;01.12.2021;01. Nov;2;303;13;8607/AL
43265412;Central Family and Executive Apartment;272733861;Rodrigo;Lisboa;So Domingos de Benfica;387.405;-915.881;Entire home/apt;60;1;5;28.11.2021;0.29;4;9;1;106518/AL
43266109;Your Home in Bairro Alto Lisbon 1;15814568;Ana;Lisboa;Misericrdia;387.143;-914.527;Entire home/apt;75;1;49;28.11.2021;Mrz 26;6;190;46;28932/AL
43282301;Luxurious Double room;10559321;Family;Lisboa;Arroios;3.872.313;-913.319;Private room;40;2;1;21.09.2021;0.37;1;356;1;6423/AL
43298365;The Doll House by The Sea - WCDS - ANTI COV 19 ON;290159529;West Coast Design&Surf Villas;Sintra;Colares;388.397;-946.252;Entire home/apt;113;2;53;27.10.2021;Feb 78;5;314;30;102095/AL
43298390;Heritage villa with ocean view;53173182;Jelle;Mafra;Santo Isidoro;3.899.904;-940.432;Entire home/apt;900;3;1;03.07.2021;0.19;8;176;1;17253/AL
43298704;The Cozy House byThe Sea - WCDSV - ANTI COV 19 ON;290159529;West Coast Design&Surf Villas;Sintra;Colares;3.884.143;-946.171;Entire home/apt;104;2;30;03.12.2021;Jan 56;5;298;14;102093/AL
43299826;Alameda Bright Apartment;3953109;Feels Like Home;Lisboa;Arroios;3.873.467;-913.272;Entire home/apt;177;1;2;23.07.2021;0.39;281;0;2;98320/AL
43304820;Lux apart. with seaview/front, pool, gym and beach;338469228;Jonas;Cascais;Carcavelos e Parede;38.684.658;-9.350.446;Entire home/apt;180;3;18;26.11.2021;01. Nov;1;266;15;76267/AL
43306893;Casino Premium Apartment | AC | Parking | Elevator;344850791;Filipe;Lisboa;Marvila;3.874.709;-910.416;Entire home/apt;78;1;7;02.10.2021;0.48;1;243;6;66610/AL
43310408;Apartment in traditional beach village;8626910;Raquel;Mafra;Ericeira;3.896.097;-941.373;Entire home/apt;40;3;27;16.10.2021;Jan 45;2;252;14;4 5 3 2 4/AL
43318417;Cerrado da Serra - Quarto Premium;94220432;João;Sintra;Almargem do Bispo, Pro Pinheiro e Montelavar;3.885.007;-927.013;Private room;110;1;0;;;3;353;0;74898/AL
43323657;Cerrado da Serra - Quarto Deluxe;94220432;João;Sintra;Almargem do Bispo, Pro Pinheiro e Montelavar;3.884.944;-927.019;Private room;90;1;0;;;3;356;0;74898/AL
43324572;The Windmill Villa;14854570;Ricardo;Sintra;So Joo das Lampas e Terrugem;3.884.324;-943.235;Entire home/apt;114;3;37;07.12.2021;02. Nov;7;365;22;11208/AL
43326360;T2 Alfornelos -Centro de Lisboa;286052796;Joice;Amadora;Encosta do Sol;3.875.937;-920.677;Entire home/apt;40;2;1;01.06.2020;0.05;1;247;0;Exempt
43332816;Casa com vista sobre o pinhal;139713968;Filipe;Sintra;Colares;3.881.809;-945.575;Entire home/apt;175;7;10;24.10.2021;0.61;2;148;7;107879/AL
43335620;REAL Design Parede Beach;60949088;Vania;Cascais;Carcavelos e Parede;3.868.598;-93.505;Entire home/apt;45;3;19;05.12.2021;1.00;13;169;13;104318/AL
43337746;Large sunny apartment in Campo Pequeno, Lisboa;345157789;José;Lisboa;Avenidas Novas;3.874.305;-914.513;Entire home/apt;79;5;0;;;1;0;0;Exempt
43341710;Expo Oriente 2 Bedrooms by GT House;71962548;GT House;Lisboa;Parque das Naes;3.876.141;-910.133;Entire home/apt;80;1;9;22.10.2021;0.58;24;341;7;108867/AL
43342767;Quarto de casal em apartamento com jardim;135703197;Madalena;Lisboa;Penha de Frana;3.873.419;-912.718;Private room;22;2;14;28.11.2021;0.98;3;252;13;Exempt
43345522;Beach House Duplex - Shared Room;343803911;Filipe;Mafra;Ericeira;3.895.361;-941.264;Shared room;28;2;0;;;4;157;0;Exempt
43345828;La Vénus de Lisbonne - Escapade romantique à deux.;345235887;Carole;Vila Franca De Xira;Alhandra, So Joo dos Montes e Calhandriz;3.893.766;-906.336;Private room;182;1;0;;;5;159;0;103124/AL
43351340;Castle Hill - Great View - City Center - Metro;87636507;Miguel;Lisboa;Santa Maria Maior;3.871.393;-913.443;Entire home/apt;42;2;34;14.11.2021;Jan 86;5;332;24;Exempt
43353249;Quinta da Marinha Villas T1+1;76290595;Sara, Filipe, Francisco;Cascais;Cascais e Estoril;38.698;-94.424;Entire home/apt;153;2;1;16.12.2020;0.08;5;365;1;72007/AL 72010/AL 72016/AL 72062/AL 72071/AL 72073/AL 72113/AL 72126/AL 72137/AL 73100/AL 73111/AL 73149/AL
43354631;ALOJAMENTO COM VISTA PARA O RIO.;25212380;Manjerico;Lisboa;Santa Maria Maior;3.871.117;-912.985;Entire home/apt;65;2;11;14.11.2021;Jan 89;1;321;11;49346/AL
43354884;Modern Apartment in CHIADO - 1;256001039;Joel & Joana;Lisboa;Misericrdia;387.106;-914.702;Entire home/apt;54;2;44;25.11.2021;Feb 59;2;328;34;86672/AL
43357214;CACAU BUNGALOW;184045508;Maria;Cascais;Cascais e Estoril;3.870.559;-938.458;Entire home/apt;89;1;23;17.11.2021;Jan 35;6;358;14;50809/AL
43357494;PINK SUITE;184045508;Maria;Cascais;Cascais e Estoril;3.870.499;-938.585;Entire home/apt;151;1;46;08.12.2021;Feb 57;6;349;30;50809/AL
43357953;Apartamento  T2 Bairro Madre Deus;110687899;Sandra;Lisboa;Beato;3.873.595;-911.409;Entire home/apt;50;30;0;;;1;0;0;Exempt
43358181;2Bed 15min Lisbon w/wifi, ac, parking;194582294;Pedro;Vila Franca De Xira;Alverca do Ribatejo e Sobralinho;3.890.372;-904.846;Entire home/apt;45;2;10;31.10.2021;0.84;3;358;10;110683/AL
43362802;4 bedrooms, Tram, spacious, Wifi AC;345393868;Gustavo;Lisboa;Estrela;387.117;-916.352;Entire home/apt;65;3;17;07.12.2021;0.92;3;165;10;14345/AL
43362908;3 bedrooms, spacious, Tejo view. AC, Wifi.;345393868;Gustavo;Lisboa;Estrela;3.870.703;-916.811;Entire home/apt;59;3;30;07.11.2021;Jan 70;3;165;18;51642/AL
43369443;CB LISBOA –TYPICAL & SPACIOUS APARTMENT - LAPA II;318343650;Casa Boma;Lisboa;Estrela;3.871.232;-915.975;Entire home/apt;71;1;29;08.12.2021;Jan 82;13;153;24;108552/AL
43370006;Quinta da Marinha Villas T2+1;76290595;Sara, Filipe, Francisco;Cascais;Cascais e Estoril;3.869.834;-944.192;Entire home/apt;268;2;2;20.01.2021;0.13;5;365;1;71997/AL 72020/AL 72055/AL 72133/AL 72189/AL 73186/AL 72209/AL 73049/AL 73156/AL
43371113;Charming Apartment City Center;4452933;Magda;Lisboa;Misericrdia;3.871.157;-914.398;Entire home/apt;120;2;29;06.12.2021;Jan 88;1;165;27;48869/AL
43386065;CB LISBOA - CHARMING & TYPICAL APARTMENT- LAPA III;318343650;Casa Boma;Lisboa;Estrela;387.068;-916.249;Entire home/apt;53;1;27;02.12.2021;Jan 75;13;167;24;108553/AL
43389314;Vila Vitorino;169324278;Luis;Sintra;Colares;3.880.023;-944.372;Private room;140;1;0;;;4;90;0;58789/AL
43390353;CB LISBOA - SPACIOUS AND CONTEMPORARY APARTMENT;318343650;Casa Boma;Lisboa;Campo de Ourique;3.871.561;-916.932;Entire home/apt;70;1;20;07.12.2021;Jan 31;13;175;16;108627/AL
43394115;Libest Santos 2 - Madragoa CHARMING and COSY;56201244;Libest;Lisboa;Estrela;3.870.853;-915.811;Entire home/apt;75;2;5;20.11.2020;0.31;30;189;0;66812/AL
43407443;Casa centenária no centro Historico de Cascais;1270688;Vitor;Cascais;Cascais e Estoril;386.952;-942.591;Entire home/apt;182;5;0;;;5;343;0;80947/AL
43408245;CB LISBOA - SUNNY AND ELEGANT APARTMENT - LAPA V;318343650;Casa Boma;Lisboa;Estrela;3.870.926;-91.599;Entire home/apt;67;1;34;29.11.2021;Jan 81;13;161;30;108939/AL
43408836;CB LISBOA -APARTMENT WITH PRIVATE TERRACE- LAPA IV;318343650;Casa Boma;Lisboa;Estrela;3.871.089;-915.776;Entire home/apt;61;1;23;08.12.2021;Jan 40;13;174;18;108937/AL
